Id,Label,name,次数,Weighted Degree,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality,Eccentricity,Closeness Centrality,Betweenness Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length
4592,4592,ゆっくりTRPG最終話リンク,24,28,0.001248938,0.001248938,22,0.001204409,0,0.445652174,123,0.085375897,3,2.362809917,107.3965412,40106.66667,1754.333333,167.6666667,2012-07-04 17:42:16,838
3413,3413,シナリオ配布,9,9,5.00E-04,5.00E-04,22,5.30E-04,0,1,36,0.033082753,4,2.438842975,0,50490,1424,185,2012-05-11 17:34:27,972
4616,4616,ミンチよりひでぇや,10,10,5.50E-04,5.50E-04,22,5.57E-04,0,1,45,0.064368276,3,2.376859504,0,59652,3561,301,2012-10-20 02:30:16,1127
1227,1227,オリハルコンメンタル,10,10,5.50E-04,5.50E-04,22,5.57E-04,0,1,45,0.064368276,3,2.376859504,0,59652,3561,301,2012-10-20 02:30:16,1127
6206,6206,阿求UVのパラノイアTRPG,9,9,5.00E-04,5.00E-04,22,5.31E-04,0,1,36,0.027858687,3,2.615702479,0,112118,2213,191,2012-10-21 17:59:38,856
2806,2806,こんにちは.死ね.,9,9,5.00E-04,5.00E-04,22,5.80E-04,0,1,36,0.049960355,3,2.410743802,0,3404.057904,1107.482013,301.3427574,2011-07-16 13:46:01,504.1644559
5724,5724,侵略ゴキ娘,9,9,5.00E-04,5.00E-04,22,5.42E-04,0,1,36,0.057938632,3,2.403305785,0,263404,7937,943,2012-10-21 20:49:12,1649
1233,1233,キチガイ卓,21,28,0.001099066,0.001099066,22,0.001131688,0,0.514285714,108,0.076363365,3,2.367768595,68.63340964,91925,3189,481,2012-10-27 13:44:54,999.25
4585,4585,最初からクライマックス,16,21,8.49E-04,8.49E-04,22,8.20E-04,0,0.591666667,71,0.08438216,3,2.258677686,87.29124375,32097,747.6,302.4,2011-11-20 20:22:27,688.4
2751,2751,スーメルの人,15,33,7.99E-04,7.99E-04,22,8.12E-04,0,0.742857143,78,0.066343788,3,2.398347107,3.857142857,16086.5,265,46.75,2012-01-26 13:18:09,476.5
3384,3384,ザ.スーパー忍?,9,9,5.00E-04,5.00E-04,22,5.66E-04,0,1,36,0.052925872,3,2.408264463,0,14229.13391,1612.598113,257.7061377,2011-07-16 11:59:57,708.5076984
3930,3930,スレイヤーズ.,9,9,5.00E-04,5.00E-04,22,5.70E-04,0,1,36,0.047561731,3,2.410743802,0,9640.504007,1724.746145,268.1537582,2011-07-04 19:56:15,724.3070795
5686,5686,全神話生物が泣いた,10,10,5.50E-04,5.50E-04,22,5.71E-04,0,1,45,0.051987214,3,2.274380165,0,14567,498,39,2012-04-03 23:14:46,266
2747,2747,こいしの恋するクトゥルフTRPG,16,51,8.49E-04,8.49E-04,22,8.40E-04,0,0.708333333,85,0.063492994,3,2.269421488,30.62413752,12272.71429,319.4285714,35.42857143,2012-04-29 04:59:18,306
6176,6176,名状しがたきCoCのようなもの,10,10,5.50E-04,5.50E-04,22,5.71E-04,0,1,45,0.051987214,3,2.274380165,0,14567,498,39,2012-04-03 23:14:46,266
2743,2743,それはだめだ.,9,9,5.00E-04,5.00E-04,22,5.63E-04,0,1,36,0.053005966,3,2.410743802,0,15464.85899,1476.005051,333.0910159,2011-08-09 01:34:51,781.7240938
3586,3586,ローゼンメイデン,13,13,6.99E-04,6.99E-04,21,6.34E-04,0,0.641025641,50,0.057239751,3,2.50661157,35.75949765,4151,280,31.66666667,2010-06-15 04:29:21,506
1149,1149,ニコニコ手芸部,15,36,7.99E-04,7.99E-04,21,7.10E-04,0,0.752380952,79,0.090540952,3,2.03553719,110.5786591,1249.090909,72.72727273,14,2010-10-15 12:07:56,298.8181818
2807,2807,フンフンディフェンス,10,10,5.50E-04,5.50E-04,22,5.77E-04,0,1,45,0.054063494,3,2.40661157,0,51482,2326,123,2011-05-06 14:21:44,1429
1782,1782,ヤンデレ,19,28,9.99E-04,9.99E-04,21,9.32E-04,0,0.50877193,87,0.098322702,3,2.134710744,534.4088924,58156.81818,4258.818182,173.3636364,2010-11-15 17:11:52,820.2727273
5741,5741,変態包囲網,10,10,5.50E-04,5.50E-04,22,5.77E-04,0,1,45,0.054063494,3,2.40661157,0,51482,2326,123,2011-05-06 14:21:44,1429
1281,1281,ゴッドエンペラー,10,10,5.50E-04,5.50E-04,22,5.77E-04,0,1,45,0.054063494,3,2.40661157,0,51482,2326,123,2011-05-06 14:21:44,1429
4160,4160,悔しいですッ！！,9,9,5.00E-04,5.00E-04,14,5.40E-04,0,1,36,0.025826941,3,2.681818182,0,9550,374,54,2012-02-04 00:59:55,1242
1179,1179,メダロット,14,26,7.49E-04,7.49E-04,22,7.43E-04,0,0.692307692,63,0.073033117,3,2.352892562,31.28239568,16729,714,132.4,2011-06-05 17:23:27,908.8
5483,5483,濃霧注意報,9,9,5.00E-04,5.00E-04,22,5.32E-04,0,1,36,0.055879201,3,2.403305785,0,12573.66667,307,81.33333333,2013-05-02 16:07:23,712.6666667
912,912,ソードワールド2.0,9,9,5.00E-04,5.00E-04,22,5.32E-04,0,1,36,0.055879201,3,2.403305785,0,6998,103.5,41.5,2012-11-08 15:16:04,490.5
4125,4125,で.quot.は.quot.,9,9,5.00E-04,5.00E-04,22,5.15E-04,0,1,36,0.067252553,3,2.329752066,0,4241.027902,1238.340643,611.6191622,2011-07-08 03:05:22,632.9823457
225,225,SW2.0,16,18,8.49E-04,8.49E-04,22,8.36E-04,0,0.658333333,79,0.074814184,3,2.363636364,39.41498369,4445.666667,72.66666667,21,2012-12-15 03:29:39,334
5162,5162,ワンキル卓,9,9,5.00E-04,5.00E-04,22,5.16E-04,0,1,36,0.058721929,3,2.403305785,0,16096,234,68,2012-02-25 07:22:15,467
4042,4042,どうして最後そう言った.,9,9,5.00E-04,5.00E-04,21,5.82E-04,0,1,36,0.014172795,3,2.80661157,0,15094.34234,1384.998931,516.190604,2011-06-22 09:10:28,681.620689
5701,5701,安定の1ターンキル,9,9,5.00E-04,5.00E-04,22,5.16E-04,0,1,36,0.058721929,3,2.403305785,0,16096,234,68,2012-02-25 07:22:15,467
2191,2191,パーマ.エルドリッチの三つの聖痕,9,18,5.00E-04,5.00E-04,14,4.86E-04,0,1,36,0.042188628,3,2.579338843,0,11549.93136,1113.4589,518.2801806,2011-07-12 00:57:52,737.0911089
4584,4584,バタンキュ.,9,9,5.00E-04,5.00E-04,22,5.12E-04,0,1,36,0.045569177,3,2.423966942,0,14829.63521,1166.160923,209.2862922,2011-06-29 14:47:28,770.7257134
12,12,アーダン,10,25,5.50E-04,5.50E-04,22,5.80E-04,0,1,45,0.056642903,3,2.409917355,0,9328.333333,231.6666667,48,2010-05-31 07:57:47,820
3462,3462,パワードスーツは絶対に許さない,9,9,5.00E-04,5.00E-04,22,5.80E-04,0,1,36,0.049960355,3,2.410743802,0,18705,521,41,2010-03-16 15:21:50,601
3198,3198,パラノイアpart1.0.リンク,9,9,5.00E-04,5.00E-04,22,5.25E-04,0,1,36,0.039959814,3,2.423966942,0,11759.6879,1587.984213,298.9721516,2011-07-11 14:47:54,761.9121786
5090,5090,ファイト一発.充電ちゃん..,9,9,5.00E-04,5.00E-04,22,5.70E-04,0,1,36,0.047561731,3,2.410743802,0,8008.040253,1998.281779,327.0040474,2011-06-30 01:23:10,866.9717881
4615,4615,ゆっくりしないでいってね,10,10,5.50E-04,5.50E-04,6,5.88E-04,0,1,45,0.0427068,3,2.407438017,0,10946,460,35,2012-10-20 00:13:37,736
3934,3934,自然,38,54,0.001948344,0.001948344,21,0.001734082,0,0.288762447,203,0.130985163,3,2.066942149,3672.767475,11545.36364,282.2727273,69.54545455,2011-01-18 08:53:52,535.7727273
5178,5178,口先の高速魔術師,10,10,5.50E-04,5.50E-04,6,5.88E-04,0,1,45,0.0427068,3,2.407438017,0,10946,460,35,2012-10-20 00:13:37,736
3609,3609,ふたば.ちゃんねる,9,9,5.00E-04,5.00E-04,21,4.88E-04,0,1,36,0.041356524,3,2.645454545,0,18030.63232,717.32185,213.0042756,2011-07-01 10:34:52,617.8560362
2875,2875,ボイン.,9,9,5.00E-04,5.00E-04,14,5.49E-04,0,1,36,0.055428411,3,2.395041322,0,7789.676607,1572.329706,620.000812,2011-07-18 12:55:59,718.276649
1313,1313,コワバナ,13,15,6.99E-04,6.99E-04,9,6.76E-04,0,0.679487179,53,0.021306526,3,2.87768595,27.54892656,9592,519,59,2010-10-16 23:22:34,523
2911,2911,ゆっくり.アフレコ,9,9,5.00E-04,5.00E-04,14,5.10E-04,0,1,36,0.029293004,3,2.681818182,0,7534.415273,922.2648238,737.6707525,2011-07-11 16:50:40,746.9653137
367,367,こっくり,10,11,5.50E-04,5.50E-04,9,5.58E-04,0,0.866666667,39,0.015237941,3,2.889256198,15.59200025,13404.5,1033.5,76,2010-08-12 10:20:21,532.5
2704,2704,宇宙の人,75,242,0.003796773,0.003796773,21,0.003436613,0,0.176216216,489,0.121340498,3,2.465289256,2472.326605,67873.58333,803,360.7222222,2011-04-03 15:37:21,234
145,145,だが俺はレアだぜ,10,20,5.50E-04,5.50E-04,21,5.28E-04,0,1,45,0.032428357,3,2.695041322,0,54602,406,132,2011-02-14 02:10:15,121
3555,3555,安全運転とはなんだったのか.,9,9,5.00E-04,5.00E-04,14,5.40E-04,0,1,36,0.025826941,3,2.681818182,0,3169.030766,2295.44322,733.5738864,2011-07-06 03:09:17,603.0755601
2199,2199,東方GTA,20,54,0.001049108,0.001049108,14,0.001037766,0,0.578947368,110,0.03786637,3,2.672727273,16.53333333,3566.666667,106.4444444,30.55555556,2013-07-26 06:34:43,678.5555556
4168,4168,ルパン三世,9,9,5.00E-04,5.00E-04,14,5.10E-04,0,1,36,0.029293004,3,2.681818182,0,1689,39,27,2015-06-03 20:31:50,400
5817,5817,宇宙服きろ.,9,9,5.00E-04,5.00E-04,15,5.59E-04,0,1,36,0.038721843,3,2.328099174,0,15679.11014,1335.014588,392.0571683,2011-06-27 13:01:59,681.1718383
5855,5855,霧雨魔理沙,30,53,0.001548684,0.001548684,14,0.001405827,0,0.406896552,177,0.114387481,3,2.068595041,1242.973285,12063.33333,216.1666667,188,2012-10-17 21:39:36,643.1666667
6227,6227,越前の本気.,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.050815261,3,2.409090909,0,9795.155044,1483.115945,432.6163475,2011-07-23 02:43:48,788.9542586
5713,5713,茄子.ゆっくり実況者.,9,9,5.00E-04,5.00E-04,12,5.62E-04,0,1,36,0.04014157,3,2.423140496,0,16397.9862,1417.281405,196.1579718,2011-07-07 03:20:01,717.6742574
482,482,GTASA,10,15,5.50E-04,5.50E-04,14,5.50E-04,0,1,45,0.030449862,3,2.680991736,0,2576,78.5,18.5,2013-07-02 11:39:20,962.5
2908,2908,ゆっくり会計士,19,102,9.99E-04,9.99E-04,14,9.26E-04,0,0.584795322,100,0.067631688,3,2.472727273,206.7354911,2096,84,21.52941176,2014-05-03 17:49:15,542.8235294
1336,1336,クトゥルフ神話,9,15,5.00E-04,5.00E-04,21,4.79E-04,0,0.638888889,23,0.042151992,3,2.573553719,25.09971684,22618.33333,262.3333333,556,2013-01-23 03:28:44,477.3333333
6205,6205,業界.宇宙.,9,9,5.00E-04,5.00E-04,22,5.58E-04,0,1,36,0.054628677,3,2.403305785,0,13282.60611,1872.198441,343.2417685,2011-07-05 21:22:17,759.6667608
6217,6217,金返せ.,9,9,5.00E-04,5.00E-04,21,5.04E-04,0,1,36,0.021490405,4,2.814876033,0,12339.83656,714.8002278,784.8638349,2011-07-03 07:51:38,804.2781956
2905,2905,ゆっくり劇場part1リンク,21,47,0.001099066,0.001099066,14,9.85E-04,0,0.571428571,120,0.073839037,3,2.485950413,199.4837578,1934,72,37.57142857,2014-04-17 23:31:17,400.5714286
1420,1420,マザコン,10,20,5.50E-04,5.50E-04,14,5.09E-04,0,1,45,0.041318135,3,2.621487603,0,1996,90,21,2014-02-09 00:10:06,342
4762,4762,東方手描き一発ネタ,10,14,5.50E-04,5.50E-04,14,5.10E-04,0,0.8,36,0.05856592,3,2.5,4.801379959,23095.66667,551.6666667,257,2009-04-11 10:37:45,63
2851,2851,ゆっくり魔理沙,17,36,8.99E-04,8.99E-04,14,7.87E-04,0,0.764705882,104,0.085427224,3,2.39338843,41.7633074,7456.75,132.125,97.125,2013-09-21 03:14:36,338.75
2659,2659,文字を読む動画,11,18,5.99E-04,5.99E-04,21,5.52E-04,0,0.709090909,39,0.05300999,3,2.523966942,46.94571752,653.6666667,57.66666667,3,2011-06-05 14:47:57,463.3333333
700,700,ゆっくり車載,19,35,9.99E-04,9.99E-04,4,9.58E-04,0,0.561403509,96,0.035446864,3,2.71322314,31.58715575,7478.762963,189.3333333,48.93333333,2012-01-12 17:18:37,543.6222222
2197,2197,ゆっくりSF紙芝居,9,38,5.00E-04,5.00E-04,14,5.10E-04,0,1,36,0.021773521,3,2.754545455,0,1611.285714,85,32.14285714,2014-08-16 23:18:58,556.5714286
1422,1422,スターキング,10,45,5.50E-04,5.50E-04,14,5.49E-04,0,0.955555556,43,0.027849145,3,2.707438017,4.281916405,1652.5,119.375,31.375,2014-08-16 23:23:21,561
3561,3561,スペースオペラ,10,25,5.50E-04,5.50E-04,14,5.49E-04,0,0.955555556,43,0.027849145,3,2.707438017,4.281916405,2424.333333,186,72.66666667,2014-08-16 23:18:33,574.6666667
6283,6283,具.15second,9,9,5.00E-04,5.00E-04,15,5.36E-04,0,1,36,0.055637474,3,2.312396694,0,14112.82721,1071.772555,377.3179226,2011-07-18 01:56:17,594.4810986
6279,6279,聖痕,9,18,5.00E-04,5.00E-04,14,4.86E-04,0,1,36,0.042188628,3,2.579338843,0,1873,104,24,2013-12-01 03:51:50,554
486,486,SF,18,92,9.49E-04,9.49E-04,14,8.82E-04,0,0.607843137,93,0.060464546,3,2.52231405,122.0707863,2432.875,93.9375,36.625,2014-02-15 15:18:46,576.9375
5219,5219,超展開,7,7,4.00E-04,4.00E-04,9,4.06E-04,0,0.619047619,13,0.036279475,3,2.545454545,43.62785711,20605.5,885.5,155.5,2010-09-18 13:29:32,390.5
5786,5786,後のセインツロウ２に...,9,9,5.00E-04,5.00E-04,14,5.49E-04,0,1,36,0.055428411,3,2.395041322,0,12375.15043,1023.559124,499.4302667,2011-07-05 08:49:23,859.2490505
3109,3109,洒落怖,28,141,0.001448769,0.001448769,9,0.001312602,0,0.396825397,150,0.072403407,3,2.556198347,596.1242514,4342.724138,77.24137931,11.37931034,2013-04-02 05:49:51,381.7241379
2109,2109,ゆっくり怪談シリーズPart1,18,42,9.49E-04,9.49E-04,9,8.83E-04,0,0.555555556,85,0.051636606,3,2.62231405,110.7831831,6808.25,143.875,80.75,2010-12-11 02:21:20,217.25
5257,5257,謎の技術,15,17,7.99E-04,7.99E-04,9,7.30E-04,0,0.666666667,70,0.08983108,3,2.125619835,519.4635778,85585.375,2685.625,1559.125,2010-09-11 20:24:35,266.375
1135,1135,おちゃめ機能,15,30,7.99E-04,7.99E-04,9,7.41E-04,0,0.771428571,81,0.040646745,3,2.680165289,7.634288643,6428.6,331.6,49.2,2010-05-23 05:18:58,22
5850,5850,東方隠れた名作リンク,9,9,5.00E-04,5.00E-04,14,5.31E-04,0,1,36,0.029376016,3,2.681818182,0,13944,599,205,2008-12-03 04:54:24,303
4204,4204,東方手書き劇場,113,258,0.005695159,0.005695159,14,0.005041867,0,0.129898862,822,0.247285896,3,1.917355372,10040.12222,31886.43182,819.4772727,441.2727273,2010-11-17 11:31:07,327.8863636
6196,6196,高校生と婦警でクトゥルフ..,9,9,5.00E-04,5.00E-04,12,5.62E-04,0,1,36,0.04014157,3,2.423140496,0,16465.51288,2030.945553,162.8147181,2011-06-26 16:18:48,689.952949
2012,2012,クトゥルフ神話TRPGのような何か,16,39,8.49E-04,8.49E-04,22,8.40E-04,0,0.708333333,85,0.063492994,3,2.269421488,30.62413752,13735.4,382,35.8,2012-04-10 02:26:12,307.2
5687,5687,妖怪と人間の価値感の相違,9,9,5.00E-04,5.00E-04,22,5.12E-04,0,1,36,0.045569177,3,2.423966942,0,13307,387,35,2012-04-11 20:56:55,329
121,121,お前が言うな,16,23,8.49E-04,8.49E-04,22,7.83E-04,0,0.608333333,73,0.094764928,3,2.091735537,224.755714,12316.6,473.2,55.6,2010-10-13 11:52:24,409.8
1932,1932,ラジオ,10,95,5.50E-04,5.50E-04,21,5.23E-04,0,0.577777778,26,0.055035138,3,2.472727273,40.94970182,279.1538462,24.61538462,3.192307692,2012-09-22 06:28:47,235.5384615
112,112,てってってー,12,22,6.49E-04,6.49E-04,21,6.07E-04,0,0.803030303,53,0.066691075,3,2.260330579,34.46997686,10096.83333,310.5,533,2010-10-11 21:03:06,251
3406,3406,テント張りの達人,9,9,5.00E-04,5.00E-04,22,5.63E-04,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,2011-10-02 11:59:58,989
2232,2232,十六夜咲夜,15,18,7.99E-04,7.99E-04,22,8.11E-04,0,0.571428571,60,0.080351277,3,2.231404959,162.239333,13886.75,375.5,193.25,2010-10-28 22:01:49,718.25
5682,5682,空気が読めないことに定評のあるうｐ主,9,9,5.00E-04,5.00E-04,22,5.63E-04,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,2011-10-02 11:59:58,989
1201,1201,ＦＥＡＲ３,9,9,5.00E-04,5.00E-04,22,5.63E-04,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,2011-10-02 11:59:58,989
6173,6173,紅美鈴,9,9,5.00E-04,5.00E-04,22,5.63E-04,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,2011-10-02 11:59:58,989
207,207,F.E.A.R.3,9,9,5.00E-04,5.00E-04,22,5.63E-04,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,2011-10-02 11:59:58,989
3552,3552,マスターオブギャラクシー,9,9,5.00E-04,5.00E-04,22,5.58E-04,0,1,36,0.053202356,3,2.410743802,0,4828,514,23,2011-05-29 11:25:30,1245
2665,2665,縛りプレイ,45,92,0.002298047,0.002298047,22,0.002277502,0,0.249494949,247,0.118726849,3,2.317355372,469.4088401,8597.368421,342.9473684,61,2011-06-25 00:16:30,913.8421053
3306,3306,謎の感動,16,38,8.49E-04,8.49E-04,22,8.17E-04,0,0.541666667,65,0.088289321,3,2.184297521,182.4199114,9513.5,521.9375,81.5,2010-12-02 04:51:58,563
10,10,ガンダム戦記,9,100,5.00E-04,5.00E-04,22,5.15E-04,0,0.805555556,29,0.059024477,3,2.409917355,1.292857143,4972.785714,181.1785714,10.67857143,2010-11-06 15:03:19,474.7857143
3464,3464,実況プレイ動画,9,21,5.00E-04,5.00E-04,22,5.12E-04,0,0.777777778,28,0.070620844,3,2.258677686,27.46330357,4673.375,187.4375,19.25,2011-09-26 16:14:51,969.71875
1115,1115,ポケモン,14,20,7.49E-04,7.49E-04,22,7.25E-04,0,0.604395604,55,0.07999018,3,2.233884298,69.86625339,28826.75,908.875,234.875,2011-09-06 06:50:39,804.375
4167,4167,確率,12,13,6.49E-04,6.49E-04,21,6.24E-04,0,0.712121212,47,0.047159979,3,2.514876033,124.6652569,1795,45.5,31,2013-03-24 15:04:40,322.5
1117,1117,フォーゼ,9,9,5.00E-04,5.00E-04,21,5.06E-04,0,1,36,0.027148524,4,2.751239669,0,2148,81,58,2012-03-05 06:17:38,307
5481,5481,顔芸,13,18,6.99E-04,6.99E-04,14,6.60E-04,0,0.551282051,43,0.062989883,3,2.237190083,385.2093227,19717,485.25,72.25,2012-05-08 08:28:13,341.75
2906,2906,日記,53,189,0.002697707,0.002697707,14,0.002336019,0,0.25616836,353,0.143637358,3,2.28677686,1967.089756,6790.324324,176.8918919,47.54054054,2012-01-28 17:20:43,346.6756757
4568,4568,三月精,10,20,5.50E-04,5.50E-04,14,5.42E-04,0,1,45,0.062347361,3,2.165289256,0,8969,217,185,2012-05-12 20:38:57,675
1171,1171,アーマードコア,17,54,8.99E-04,8.99E-04,22,8.78E-04,0,0.625,85,0.091746851,3,2.155371901,175.5811778,4122.111111,157.3333333,50.11111111,2011-12-13 08:13:12,720.4444444
6210,6210,風見幽香,21,30,0.001099066,0.001099066,14,9.86E-04,0,0.542857143,114,0.086293795,3,2.40661157,223.6681105,6003.4,340.8,53.4,2011-07-11 20:02:18,376.4
2218,2218,アストロノーカリン,9,9,5.00E-04,5.00E-04,14,5.07E-04,0,1,36,0.03349314,3,2.646280992,0,2573,91,6,2010-06-05 16:07:41,321
5188,5188,止めても動く,31,65,0.001598641,0.001598641,9,0.001398824,0,0.425806452,198,0.100831461,3,2.412396694,527.499377,50952.5,1314.416667,1033,2010-03-23 10:43:26,135.1666667
3346,3346,再生しなくても動く,10,10,5.50E-04,5.50E-04,9,5.23E-04,0,1,45,0.033511132,3,2.69338843,0,8600,670,87,2010-05-23 05:00:27,22
4753,4753,東方二重極,9,9,5.00E-04,5.00E-04,14,5.07E-04,0,1,36,0.03349314,3,2.646280992,0,2573,91,6,2010-06-05 16:07:41,321
1455,1455,アストロノーカ,9,9,5.00E-04,5.00E-04,14,5.07E-04,0,1,36,0.03349314,3,2.646280992,0,2573,91,6,2010-06-05 16:07:41,321
5310,5310,東方宇宙農,9,9,5.00E-04,5.00E-04,14,5.07E-04,0,1,36,0.03349314,3,2.646280992,0,2573,91,6,2010-06-05 16:07:41,321
520,520,KYM,9,9,5.00E-04,5.00E-04,14,5.07E-04,0,1,36,0.03349314,3,2.646280992,0,2573,91,6,2010-06-05 16:07:41,321
2793,2793,はいてない,9,9,5.00E-04,5.00E-04,14,5.08E-04,0,1,36,0.031621207,3,2.626446281,0,11671,439,128,2012-01-01 12:02:49,518
2048,2048,さらにディスプレイを倒す事を推奨,9,9,5.00E-04,5.00E-04,14,5.08E-04,0,1,36,0.031621207,3,2.626446281,0,11671,439,128,2012-01-01 12:02:49,518
6220,6220,謎の白い液体,9,9,5.00E-04,5.00E-04,14,5.08E-04,0,1,36,0.031621207,3,2.626446281,0,11671,439,128,2012-01-01 12:02:49,518
6258,6258,黒.白,9,9,5.00E-04,5.00E-04,5,5.81E-04,0,1,36,0.051740643,3,2.410743802,0,8106.747676,1769.021388,262.5326317,2011-07-18 13:37:47,721.3469197
5186,5186,擬態の新人,10,10,5.50E-04,5.50E-04,14,5.45E-04,0,1,45,0.033701408,3,2.636363636,0,11160,351,109,2010-10-03 21:17:37,481
1238,1238,ほっ時計,16,33,8.49E-04,8.49E-04,14,8.18E-04,0,0.658333333,79,0.042106476,3,2.619834711,11.89657788,12174.16667,502.6666667,136,2011-05-02 12:29:02,495.1666667
5735,5735,様式美,14,19,7.49E-04,7.49E-04,14,7.23E-04,0,0.648351648,59,0.079001748,3,2.153719008,594.1007585,24750.5,702.75,161,2011-03-13 16:49:57,504.5
269,269,ﾃﾞｽﾄﾛｰｲ,10,10,5.50E-04,5.50E-04,14,5.45E-04,0,1,45,0.033701408,3,2.636363636,0,11160,351,109,2010-10-03 21:17:37,481
2223,2223,みっくり,9,9,5.00E-04,5.00E-04,8,5.05E-04,0,0.583333333,21,0.066234495,3,2.200826446,214.235742,1881,45,21.66666667,2011-10-01 03:54:29,598.3333333
1174,1174,スパロボ,6,38,3.50E-04,3.50E-04,22,3.90E-04,0,0.866666667,13,0.04854167,3,2.410743802,0.577061259,2133.083333,91.66666667,12,2011-08-17 23:37:31,1265.25
2608,2608,ゆっくりの本気,22,23,0.001149023,0.001149023,8,0.001059611,0,0.454545455,105,0.050524484,3,2.647107438,240.1036723,38371.77273,1285.636364,905.3181818,2011-03-19 20:53:29,278.8181818
1457,1457,ミクオリジナル曲,16,45,8.49E-04,8.49E-04,8,8.08E-04,0,0.616666667,74,0.045444287,3,2.616528926,93.54463512,1090.571429,30.71428571,44.85714286,2011-01-04 13:27:35,219.7142857
3370,3370,じたばたP,9,9,5.00E-04,5.00E-04,8,5.05E-04,0,1,36,0.021909483,3,2.765289256,0,5149,134,238,2011-04-23 18:31:59,265
4751,4751,今夜も寝かさないぞっ.,9,9,5.00E-04,5.00E-04,14,5.72E-04,0,1,36,0.01911033,3,2.742975207,0,8489.127833,1711.816874,595.8423201,2011-07-09 03:49:05,668.6246424
4559,4559,ミクノポップ,9,9,5.00E-04,5.00E-04,8,5.05E-04,0,1,36,0.021909483,3,2.765289256,0,5149,134,238,2011-04-23 18:31:59,265
6284,6284,最強の兵器.人々の心,9,9,5.00E-04,5.00E-04,15,5.59E-04,0,1,36,0.038721843,3,2.328099174,0,5472.133129,1177.334164,624.6834545,2011-07-03 16:08:23,710.4452904
6529,6529,音程が来た,10,10,5.50E-04,5.50E-04,8,5.42E-04,0,1,45,0.023172894,3,2.798347107,0,5593.25,184,107,2011-04-12 06:40:08,318.5
6182,6182,視聴者様の中に絵師さんはいませんか.,9,9,5.00E-04,5.00E-04,22,5.32E-04,0,1,36,0.055879201,3,2.403305785,0,18401.97507,1153.618992,159.570508,2011-07-07 06:30:47,677.1206364
6303,6303,癒し曲リンク,10,10,5.50E-04,5.50E-04,8,5.79E-04,0,1,45,0.017330806,3,2.824793388,0,46357.25,1012.25,2011.5,2009-05-25 20:20:59,260.25
522,522,UTAU,25,29,0.001298896,0.001298896,8,0.00127009,0,0.426666667,128,0.06518205,3,2.300826446,1957.225828,32287.54839,1223.129032,919.2258065,2011-03-12 19:44:10,308.0322581
6184,6184,時報注意報.音量的な意味で.,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.058130908,3,2.403305785,0,14450.57839,2320.537229,531.2961918,2011-07-18 08:28:33,906.1287639
2287,2287,本気で歌うゆっくりシリーズ,36,57,0.001848429,0.001848429,9,0.00167448,0,0.328571429,207,0.08176628,3,2.482644628,1070.383,18085.07826,614.4521739,449.0608696,2011-03-13 15:59:03,209.4
5565,5565,音程が来い,24,32,0.001248938,0.001248938,21,0.001150513,0,0.460144928,127,0.065132081,3,2.485950413,247.8062609,9348.625,758.25,138.75,2010-03-02 12:47:22,270.875
2675,2675,ワールドイズマイン,11,11,5.99E-04,5.99E-04,21,5.62E-04,0,0.945454545,52,0.043853424,3,2.592561983,12.22940714,14091,1556.333333,211.6666667,2009-12-15 04:32:27,263.6666667
3599,3599,期待の病人,10,10,5.50E-04,5.50E-04,21,5.47E-04,0,1,45,0.029740289,3,2.671900826,0,8704,267,88,2008-12-07 17:41:55,155
2951,2951,呪歌,10,10,5.50E-04,5.50E-04,21,5.47E-04,0,1,45,0.029740289,3,2.671900826,0,8704,267,88,2008-12-07 17:41:55,155
4225,4225,黒歴史,14,18,7.49E-04,7.49E-04,21,7.02E-04,0,0.725274725,66,0.0516217,3,2.554545455,60.68101326,5396.777778,263.2222222,22.22222222,2011-09-16 02:09:36,548
5265,5265,守りたかった.この笑顔,9,9,5.00E-04,5.00E-04,5,5.81E-04,0,1,36,0.051740643,3,2.410743802,0,9062.263848,744.1200211,622.3030841,2011-07-21 02:07:41,799.1281633
5223,5223,松崎し.,9,9,5.00E-04,5.00E-04,9,5.17E-04,0,1,36,0.012561941,4,2.947933884,0,6800.078812,1110.830188,484.1162279,2011-07-01 20:57:23,647.7453532
567,567,だいたいあってる,10,10,5.50E-04,5.50E-04,21,5.47E-04,0,1,45,0.029740289,3,2.671900826,0,8704,267,88,2008-12-07 17:41:55,155
4187,4187,人間を驚かすには.やっぱり夜じゃないとね,9,9,5.00E-04,5.00E-04,14,5.72E-04,0,1,36,0.01911033,3,2.742975207,0,13718.54348,1609.884748,408.2631531,2011-07-13 06:28:07,707.1558192
6156,6156,石愛者.後の半ブロックである,9,9,5.00E-04,5.00E-04,22,5.48E-04,0,1,36,0.054438556,3,2.410743802,0,13110.51329,970.5401662,236.7194836,2011-07-06 17:30:58,572.0215686
